datetime,new_ln,ln_rice,ln_soup,ln_main,ln_eater,workers,real-in-worker,biztrip,overtime,remote-work,temperature,rain,wind,humidity,discomfort_index,perceived-temperature,month,date,weekdays,season,near-holiday
2016-02-04,N,밥,쇠고기무국,주꾸미볶음,978,2601,2277,220,355,0,-0.2,0.0,53.4,,,-8.640726625139516,2,4,목,겨울,0
2016-02-04,N,밥,쇠고기무국,주꾸미볶음,978,2601,2277,220,355,0,-0.2,0.0,53.4,,,-8.640726625139516,2,4,목,겨울,0
2016-02-04,N,밥,쇠고기무국,주꾸미볶음,978,2601,2277,220,355,0,-0.2,0.0,53.4,,,-8.640726625139516,2,4,목,겨울,0
2016-02-04,N,밥,쇠고기무국,주꾸미볶음,978,2601,2277,220,355,0,-0.2,0.0,53.4,,,-8.640726625139516,2,4,목,겨울,0
2016-02-04,N,밥,쇠고기무국,주꾸미볶음,978,2601,2277,220,355,0,-0.2,0.0,53.4,,,-8.640726625139516,2,4,목,겨울,0
2016-02-04,N,밥,쇠고기무국,주꾸미볶음,978,2601,2277,220,355,0,-0.2,0.0,53.4,,,-8.640726625139516,2,4,목,겨울,0
2016-02-04,N,밥,쇠고기무국,주꾸미볶음,978,2601,2277,220,355,0,-0.2,0.0,53.4,,,-8.640726625139516,2,4,목,겨울,0
2016-02-04,N,밥,쇠고기무국,주꾸미볶음,978,2601,2277,220,355,0,-0.2,0.0,53.4,,,-8.640726625139516,2,4,목,겨울,0
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-05,N,밥,떡국,돈육씨앗강정,925,2601,2142,181,34,0,1.3,0.0,44.4,,,-5.987636413715075,2,5,금,겨울,1
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-11,N,밥,시래기국,훈제오리구이,1045,2601,2075,143,417,0,6.1,0.0,57.1,,,-0.18704696945434576,2,11,목,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-12,N,밥,꽃게탕,돈육굴소스볶음,909,2601,2056,156,93,0,9.2,62.8,88.0,,,3.0304789889147665,2,12,금,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-15,N,밥,시금치국,닭감자조림,1268,2601,2310,204,482,0,-1.5,0.0,38.4,,,-9.260735147845338,2,15,월,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-16,N,밥,쇠고기무국,탕수어,1014,2601,2293,236,526,0,0.2,0.0,59.6,,,-8.470721799170528,2,16,화,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-17,N,밥,냉이된장국,쇠고기장조림,916,2601,2273,250,23,0,1.7,0.0,49.8,,,-5.811759198900775,2,17,수,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-18,N,낙지비빔밥,유부장국,고구마치즈구이,910,2601,2270,254,367,0,2.3,0.0,61.8,,,-5.681154965304819,2,18,목,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-19,N,밥,대구찌개,마늘간장치킨,763,2601,2204,252,69,0,5.0,0.0,58.9,,,-1.7930647451124695,2,19,금,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-22,N,밥,쇠고기느타리국,갈치구이,1298,2601,2304,207,434,0,3.4,0.0,45.5,,,-3.2269081504214325,2,22,월,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-23,N,밥,콩나물국,돈육간장볶음,899,2601,2307,237,488,0,5.5,0.0,39.5,,,-0.009372403722315514,2,23,화,겨울,0
2016-02-24,N,비빔밥,팽이장국,소세지피망볶음,1022,2601,2315,232,14,0,1.4,0.0,29.9,,,-4.636341734038611,2,24,수,겨울,0
2016-02-24,N,비빔밥,팽이장국,소세지피망볶음,1022,2601,2315,232,14,0,1.4,0.0,29.9,,,-4.636341734038611,2,24,수,겨울,0
2016-02-24,N,비빔밥,팽이장국,소세지피망볶음,1022,2601,2315,232,14,0,1.4,0.0,29.9,,,-4.636341734038611,2,24,수,겨울,0
2016-02-24,N,비빔밥,팽이장국,소세지피망볶음,1022,2601,2315,232,14,0,1.4,0.0,29.9,,,-4.636341734038611,2,24,수,겨울,0
2016-02-24,N,비빔밥,팽이장국,소세지피망볶음,1022,2601,2315,232,14,0,1.4,0.0,29.9,,,-4.636341734038611,2,24,수,겨울,0
2016-02-24,N,비빔밥,팽이장국,소세지피망볶음,1022,2601,2315,232,14,0,1.4,0.0,29.9,,,-4.636341734038611,2,24,수,겨울,0
2016-02-24,N,비빔밥,팽이장국,소세지피망볶음,1022,2601,2315,232,14,0,1.4,0.0,29.9,,,-4.636341734038611,2,24,수,겨울,0
2016-02-24,N,비빔밥,팽이장국,소세지피망볶음,1022,2601,2315,232,14,0,1.4,0.0,29.9,,,-4.636341734038611,2,24,수,겨울,0
2016-02-24,N,비빔밥,팽이장국,소세지피망볶음,1022,2601,2315,232,14,0,1.4,0.0,29.9,,,-4.636341734038611,2,24,수,겨울,0
2016-02-24,N,비빔밥,팽이장국,소세지피망볶음,1022,2601,2315,232,14,0,1.4,0.0,29.9,,,-4.636341734038611,2,24,수,겨울,0
